Mchi,dMchi,ct,alphaD,xsec(pb),mA,mA/m1,m1,m2,delta
91.3500,8.7000,10.0000,0.1,0.406783100005,182.7000,2.1000,87.0000,95.7000,0.1000
91.3500,8.7000,10.0000,aEM,0.0442147301818,182.7000,2.1000,87.0000,95.7000,0.1000
91.3500,8.7000,1.0000,0.1,0.517586401238,182.7000,2.1000,87.0000,95.7000,0.1000
91.3500,8.7000,1.0000,aEM,0.139280205854,182.7000,2.1000,87.0000,95.7000,0.1000
95.7000,17.4000,100.0000,0.1,2.611144373e-07,182.7000,2.1000,87.0000,104.4000,0.2000
95.7000,17.4000,100.0000,aEM,2.610992846e-07,182.7000,2.1000,87.0000,104.4000,0.2000
95.7000,17.4000,10.0000,0.1,2.610992846e-06,182.7000,2.1000,87.0000,104.4000,0.2000
95.7000,17.4000,10.0000,aEM,2.611003058e-06,182.7000,2.1000,87.0000,104.4000,0.2000
95.7000,17.4000,1.0000,0.1,2.611013159e-05,182.7000,2.1000,87.0000,104.4000,0.2000
95.7000,17.4000,1.0000,aEM,2.611199534e-05,182.7000,2.1000,87.0000,104.4000,0.2000
64.0500,6.1000,100.0000,0.1,0.0010841155427,183.0000,3.0000,61.0000,67.1000,0.1000
64.0500,6.1000,100.0000,aEM,0.0151571884235,183.0000,3.0000,61.0000,67.1000,0.1000
64.0500,6.1000,10.0000,0.1,0.010834611009,183.0000,3.0000,61.0000,67.1000,0.1000
64.0500,6.1000,10.0000,aEM,0.150922895769,183.0000,3.0000,61.0000,67.1000,0.1000
64.0500,6.1000,1.0000,0.1,0.10834845008,183.0000,3.0000,61.0000,67.1000,0.1000
64.0500,6.1000,1.0000,aEM,1.44201544552,183.0000,3.0000,61.0000,67.1000,0.1000
67.1000,12.2000,100.0000,0.1,3.37176334e-05,183.0000,3.0000,61.0000,73.2000,0.2000
67.1000,12.2000,100.0000,aEM,0.00047400345108,183.0000,3.0000,61.0000,73.2000,0.2000
67.1000,12.2000,10.0000,0.1,0.0003371785472,183.0000,3.0000,61.0000,73.2000,0.2000
67.1000,12.2000,10.0000,aEM,0.004739427527,183.0000,3.0000,61.0000,73.2000,0.2000
67.1000,12.2000,1.0000,0.1,0.003373256533,183.0000,3.0000,61.0000,73.2000,0.2000
67.1000,12.2000,1.0000,aEM,0.047330637023,183.0000,3.0000,61.0000,73.2000,0.2000
92.4000,8.8000,100.0000,0.1,0.398464762152,184.8000,2.1000,88.0000,96.8000,0.1000
92.4000,8.8000,100.0000,aEM,0.0290785921533,184.8000,2.1000,88.0000,96.8000,0.1000
92.4000,8.8000,10.0000,0.1,0.398467321523,184.8000,2.1000,88.0000,96.8000,0.1000
92.4000,8.8000,10.0000,aEM,0.0429104316777,184.8000,2.1000,88.0000,96.8000,0.1000
92.4000,8.8000,1.0000,0.1,0.502450216298,184.8000,2.1000,88.0000,96.8000,0.1000
92.4000,8.8000,1.0000,aEM,0.135162441759,184.8000,2.1000,88.0000,96.8000,0.1000
96.8000,17.6000,100.0000,0.1,2.509935464e-07,184.8000,2.1000,88.0000,105.6000,0.2000
96.8000,17.6000,100.0000,aEM,2.509823252e-07,184.8000,2.1000,88.0000,105.6000,0.2000
96.8000,17.6000,10.0000,0.1,2.510781616e-06,184.8000,2.1000,88.0000,105.6000,0.2000
96.8000,17.6000,10.0000,aEM,2.51081313e-06,184.8000,2.1000,88.0000,105.6000,0.2000
96.8000,17.6000,1.0000,0.1,2.51081313e-05,184.8000,2.1000,88.0000,105.6000,0.2000
96.8000,17.6000,1.0000,aEM,2.511000404e-05,184.8000,2.1000,88.0000,105.6000,0.2000
93.4500,8.9000,100.0000,0.1,0.388467657454,186.9000,2.1000,89.0000,97.9000,0.1000
93.4500,8.9000,100.0000,aEM,0.0283489274554,186.9000,2.1000,89.0000,97.9000,0.1000
93.4500,8.9000,10.0000,0.1,0.388482374541,186.9000,2.1000,89.0000,97.9000,0.1000
93.4500,8.9000,10.0000,aEM,0.0414714046817,186.9000,2.1000,89.0000,97.9000,0.1000
93.4500,8.9000,1.0000,0.1,0.48580674642,186.9000,2.1000,89.0000,97.9000,0.1000
93.4500,8.9000,1.0000,aEM,0.13075241104,186.9000,2.1000,89.0000,97.9000,0.1000
97.9000,17.8000,100.0000,0.1,2.42546474e-07,186.9000,2.1000,89.0000,106.8000,0.2000
97.9000,17.8000,100.0000,aEM,2.425467064e-07,186.9000,2.1000,89.0000,106.8000,0.2000
97.9000,17.8000,10.0000,0.1,2.425487064e-06,186.9000,2.1000,89.0000,106.8000,0.2000
97.9000,17.8000,10.0000,aEM,2.425508376e-06,186.9000,2.1000,89.0000,106.8000,0.2000
97.9000,17.8000,1.0000,0.1,2.425497175e-05,186.9000,2.1000,89.0000,106.8000,0.2000
97.9000,17.8000,1.0000,aEM,2.425693448e-05,186.9000,2.1000,89.0000,106.8000,0.2000
65.1000,6.2000,100.0000,0.1,0.0010237535933,186.0000,3.0000,62.0000,68.2000,0.1000
65.1000,6.2000,100.0000,aEM,0.0143682504405,186.0000,3.0000,62.0000,68.2000,0.1000
65.1000,6.2000,10.0000,0.1,0.010238273403,186.0000,3.0000,62.0000,68.2000,0.1000
65.1000,6.2000,10.0000,aEM,0.143023492541,186.0000,3.0000,62.0000,68.2000,0.1000
65.1000,6.2000,1.0000,0.1,0.10252764573,186.0000,3.0000,62.0000,68.2000,0.1000
65.1000,6.2000,1.0000,aEM,1.36893545388,186.0000,3.0000,62.0000,68.2000,0.1000
68.2000,12.4000,100.0000,0.1,3.203397174e-05,186.0000,3.0000,62.0000,74.4000,0.2000
68.2000,12.4000,100.0000,aEM,0.00044964497668,186.0000,3.0000,62.0000,74.4000,0.2000
68.2000,12.4000,10.0000,0.1,0.0003203387143,186.0000,3.0000,62.0000,74.4000,0.2000
68.2000,12.4000,10.0000,aEM,0.0044952197851,186.0000,3.0000,62.0000,74.4000,0.2000
68.2000,12.4000,1.0000,0.1,0.003203258316,186.0000,3.0000,62.0000,74.4000,0.2000
68.2000,12.4000,1.0000,aEM,0.044888449248,186.0000,3.0000,62.0000,74.4000,0.2000
94.5000,9.0000,100.0000,0.1,0.381391351192,189.0000,2.1000,90.0000,99.0000,0.1000
94.5000,9.0000,100.0000,aEM,0.0278322011934,189.0000,2.1000,90.0000,99.0000,0.1000
94.5000,9.0000,10.0000,0.1,0.38146891193,189.0000,2.1000,90.0000,99.0000,0.1000
94.5000,9.0000,10.0000,aEM,0.0404021520423,189.0000,2.1000,90.0000,99.0000,0.1000
94.5000,9.0000,1.0000,0.1,0.473217320147,189.0000,2.1000,90.0000,99.0000,0.1000
94.5000,9.0000,1.0000,aEM,0.127523623689,189.0000,2.1000,90.0000,99.0000,0.1000
99.0000,18.0000,100.0000,0.1,2.3370877e-07,189.0000,2.1000,90.0000,108.0000,0.2000
99.0000,18.0000,100.0000,aEM,2.3368978e-07,189.0000,2.1000,90.0000,108.0000,0.2000
99.0000,18.0000,10.0000,0.1,2.337087499e-06,189.0000,2.1000,90.0000,108.0000,0.2000
99.0000,18.0000,10.0000,aEM,2.337008812e-06,189.0000,2.1000,90.0000,108.0000,0.2000
99.0000,18.0000,1.0000,0.1,2.337018912e-05,189.0000,2.1000,90.0000,108.0000,0.2000
99.0000,18.0000,1.0000,aEM,2.337304862e-05,189.0000,2.1000,90.0000,108.0000,0.2000
66.1500,6.3000,100.0000,0.1,0.0009656523881,189.0000,3.0000,63.0000,69.3000,0.1000
66.1500,6.3000,100.0000,aEM,0.0136001614218,189.0000,3.0000,63.0000,69.3000,0.1000
66.1500,6.3000,10.0000,0.1,0.009646044939,189.0000,3.0000,63.0000,69.3000,0.1000
66.1500,6.3000,10.0000,aEM,0.135083439375,189.0000,3.0000,63.0000,69.3000,0.1000
66.1500,6.3000,1.0000,0.1,0.09643451974,189.0000,3.0000,63.0000,69.3000,0.1000
66.1500,6.3000,1.0000,aEM,1.29271892769,189.0000,3.0000,63.0000,69.3000,0.1000
69.3000,12.6000,100.0000,0.1,3.008318151e-05,189.0000,3.0000,63.0000,75.6000,0.2000
69.3000,12.6000,100.0000,aEM,0.00042502419474,189.0000,3.0000,63.0000,75.6000,0.2000
69.3000,12.6000,10.0000,0.1,0.0003008186,189.0000,3.0000,63.0000,75.6000,0.2000
69.3000,12.6000,10.0000,aEM,0.0042495539545,189.0000,3.0000,63.0000,75.6000,0.2000
69.3000,12.6000,1.0000,0.1,0.003008280161,189.0000,3.0000,63.0000,75.6000,0.2000
69.3000,12.6000,1.0000,aEM,0.042418660829,189.0000,3.0000,63.0000,75.6000,0.2000
6.3000,0.6000,100.0000,0.1,0.078850724,18.0000,3.0000,6.0000,6.6000,0.1000
6.3000,0.6000,100.0000,aEM,0.837870018,18.0000,3.0000,6.0000,6.6000,0.1000
6.3000,0.6000,10.0000,0.1,0.78882718,18.0000,3.0000,6.0000,6.6000,0.1000
6.3000,0.6000,10.0000,aEM,8.09089942,18.0000,3.0000,6.0000,6.6000,0.1000
6.3000,0.6000,1.0000,0.1,7.9190739,18.0000,3.0000,6.0000,6.6000,0.1000
6.3000,0.6000,1.0000,aEM,61.8067899,18.0000,3.0000,6.0000,6.6000,0.1000
6.6000,1.2000,100.0000,0.1,0.0024661355,18.0000,3.0000,6.0000,7.2000,0.2000
6.6000,1.2000,100.0000,aEM,0.0262427163,18.0000,3.0000,6.0000,7.2000,0.2000
6.6000,1.2000,10.0000,0.1,0.024661507,18.0000,3.0000,6.0000,7.2000,0.2000
6.6000,1.2000,10.0000,aEM,0.262132355,18.0000,3.0000,6.0000,7.2000,0.2000
6.6000,1.2000,1.0000,0.1,0.24663366,18.0000,3.0000,6.0000,7.2000,0.2000
6.6000,1.2000,1.0000,aEM,2.59292168,18.0000,3.0000,6.0000,7.2000,0.2000
95.5500,9.1000,100.0000,0.1,0.372068147142,191.1000,2.1000,91.0000,100.1000,0.1000
95.5500,9.1000,100.0000,aEM,0.0271506171439,191.1000,2.1000,91.0000,100.1000,0.1000
95.5500,9.1000,10.0000,0.1,0.372070571438,191.1000,2.1000,91.0000,100.1000,0.1000
95.5500,9.1000,10.0000,aEM,0.0391582615433,191.1000,2.1000,91.0000,100.1000,0.1000
95.5500,9.1000,1.0000,0.1,0.458289715187,191.1000,2.1000,91.0000,100.1000,0.1000
95.5500,9.1000,1.0000,aEM,0.123532092046,191.1000,2.1000,91.0000,100.1000,0.1000
100.1000,18.2000,100.0000,0.1,2.244052088e-07,191.1000,2.1000,91.0000,109.2000,0.2000
100.1000,18.2000,100.0000,aEM,2.244074507e-07,191.1000,2.1000,91.0000,109.2000,0.2000
100.1000,18.2000,10.0000,0.1,2.244096618e-06,191.1000,2.1000,91.0000,109.2000,0.2000
100.1000,18.2000,10.0000,aEM,2.244074517e-06,191.1000,2.1000,91.0000,109.2000,0.2000
100.1000,18.2000,1.0000,0.1,2.244096619e-05,191.1000,2.1000,91.0000,109.2000,0.2000
100.1000,18.2000,1.0000,aEM,2.244271464e-05,191.1000,2.1000,91.0000,109.2000,0.2000
67.2000,6.4000,100.0000,0.1,0.0009191917241,192.0000,3.0000,64.0000,70.4000,0.1000
67.2000,6.4000,100.0000,aEM,0.0129035097547,192.0000,3.0000,64.0000,70.4000,0.1000
67.2000,6.4000,10.0000,0.1,0.009190125189,192.0000,3.0000,64.0000,70.4000,0.1000
67.2000,6.4000,10.0000,aEM,0.128543170065,192.0000,3.0000,64.0000,70.4000,0.1000
67.2000,6.4000,1.0000,0.1,0.0918718931,192.0000,3.0000,64.0000,70.4000,0.1000
67.2000,6.4000,1.0000,aEM,1.23172807777,192.0000,3.0000,64.0000,70.4000,0.1000
70.4000,12.8000,100.0000,0.1,2.866282748e-05,192.0000,3.0000,64.0000,76.8000,0.2000
70.4000,12.8000,100.0000,aEM,0.00040346091553,192.0000,3.0000,64.0000,76.8000,0.2000
70.4000,12.8000,10.0000,0.1,0.0002866282748,192.0000,3.0000,64.0000,76.8000,0.2000
70.4000,12.8000,10.0000,aEM,0.0040341961719,192.0000,3.0000,64.0000,76.8000,0.2000
70.4000,12.8000,1.0000,0.1,0.00286604378,192.0000,3.0000,64.0000,76.8000,0.2000
70.4000,12.8000,1.0000,aEM,0.040267242707,192.0000,3.0000,64.0000,76.8000,0.2000
96.6000,9.2000,100.0000,0.1,0.365855042893,193.2000,2.1000,92.0000,101.2000,0.1000
96.6000,9.2000,100.0000,aEM,0.0266981528929,193.2000,2.1000,92.0000,101.2000,0.1000
96.6000,9.2000,10.0000,0.1,0.365856528928,193.2000,2.1000,92.0000,101.2000,0.1000
96.6000,9.2000,10.0000,aEM,0.0382224290272,193.2000,2.1000,92.0000,101.2000,0.1000
96.6000,9.2000,1.0000,0.1,0.447263189926,193.2000,2.1000,92.0000,101.2000,0.1000
96.6000,9.2000,1.0000,aEM,0.120426654888,193.2000,2.1000,92.0000,101.2000,0.1000
101.2000,18.4000,100.0000,0.1,2.167271876e-07,193.2000,2.1000,92.0000,110.4000,0.2000
101.2000,18.4000,100.0000,aEM,2.167241661e-07,193.2000,2.1000,92.0000,110.4000,0.2000
101.2000,18.4000,10.0000,0.1,2.167229245e-06,193.2000,2.1000,92.0000,110.4000,0.2000
101.2000,18.4000,10.0000,aEM,2.167241661e-06,193.2000,2.1000,92.0000,110.4000,0.2000
101.2000,18.4000,1.0000,0.1,2.167241661e-05,193.2000,2.1000,92.0000,110.4000,0.2000
101.2000,18.4000,1.0000,aEM,2.167425405e-05,193.2000,2.1000,92.0000,110.4000,0.2000
97.6500,9.3000,100.0000,0.1,0.358201239588,195.3000,2.1000,93.0000,102.3000,0.1000
97.6500,9.3000,100.0000,aEM,0.0261390395898,195.3000,2.1000,93.0000,102.3000,0.1000
97.6500,9.3000,10.0000,0.1,0.358201595885,195.3000,2.1000,93.0000,102.3000,0.1000
97.6500,9.3000,10.0000,aEM,0.0370946759811,195.3000,2.1000,93.0000,102.3000,0.1000
97.6500,9.3000,1.0000,0.1,0.434313859576,195.3000,2.1000,93.0000,102.3000,0.1000
97.6500,9.3000,1.0000,aEM,0.116759183079,195.3000,2.1000,93.0000,102.3000,0.1000
102.3000,18.6000,100.0000,0.1,2.091403826e-07,195.3000,2.1000,93.0000,111.6000,0.2000
102.3000,18.6000,100.0000,aEM,2.091229195e-07,195.3000,2.1000,93.0000,111.6000,0.2000
102.3000,18.6000,10.0000,0.1,2.091239195e-06,195.3000,2.1000,93.0000,111.6000,0.2000
102.3000,18.6000,10.0000,aEM,2.091249196e-06,195.3000,2.1000,93.0000,111.6000,0.2000
102.3000,18.6000,1.0000,0.1,2.091349398e-05,195.3000,2.1000,93.0000,111.6000,0.2000
102.3000,18.6000,1.0000,aEM,2.091414139e-05,195.3000,2.1000,93.0000,111.6000,0.2000
68.2500,6.5000,100.0000,0.1,0.0008755731995,195.0000,3.0000,65.0000,71.5000,0.1000
68.2500,6.5000,100.0000,aEM,0.0122502738484,195.0000,3.0000,65.0000,71.5000,0.1000
68.2500,6.5000,10.0000,0.1,0.008756084739,195.0000,3.0000,65.0000,71.5000,0.1000
68.2500,6.5000,10.0000,aEM,0.122018279195,195.0000,3.0000,65.0000,71.5000,0.1000
68.2500,6.5000,1.0000,0.1,0.08746194585,195.0000,3.0000,65.0000,71.5000,0.1000
68.2500,6.5000,1.0000,aEM,1.17026227399,195.0000,3.0000,65.0000,71.5000,0.1000
71.5000,13.0000,100.0000,0.1,2.722485201e-05,195.0000,3.0000,65.0000,78.0000,0.2000
71.5000,13.0000,100.0000,aEM,0.000382522913657,195.0000,3.0000,65.0000,78.0000,0.2000
71.5000,13.0000,10.0000,0.1,0.00027224751998,195.0000,3.0000,65.0000,78.0000,0.2000
71.5000,13.0000,10.0000,aEM,0.00382464314003,195.0000,3.0000,65.0000,78.0000,0.2000
71.5000,13.0000,1.0000,0.1,0.0027231862344,195.0000,3.0000,65.0000,78.0000,0.2000
71.5000,13.0000,1.0000,aEM,0.0381928523205,195.0000,3.0000,65.0000,78.0000,0.2000
98.7000,9.4000,100.0000,0.1,0.349857735515,197.4000,2.1000,94.0000,103.4000,0.1000
98.7000,9.4000,100.0000,aEM,0.0255303055154,197.4000,2.1000,94.0000,103.4000,0.1000
98.7000,9.4000,10.0000,0.1,0.349858155152,197.4000,2.1000,94.0000,103.4000,0.1000
98.7000,9.4000,10.0000,aEM,0.0359750652329,197.4000,2.1000,94.0000,103.4000,0.1000
98.7000,9.4000,1.0000,0.1,0.421266952115,197.4000,2.1000,94.0000,103.4000,0.1000
98.7000,9.4000,1.0000,aEM,0.113561857532,197.4000,2.1000,94.0000,103.4000,0.1000
103.4000,18.8000,100.0000,0.1,2.011844713e-07,197.4000,2.1000,94.0000,112.8000,0.2000
103.4000,18.8000,100.0000,aEM,2.011719982e-07,197.4000,2.1000,94.0000,112.8000,0.2000
103.4000,18.8000,10.0000,0.1,2.011761186e-06,197.4000,2.1000,94.0000,112.8000,0.2000
103.4000,18.8000,10.0000,aEM,2.011741184e-06,197.4000,2.1000,94.0000,112.8000,0.2000
103.4000,18.8000,1.0000,0.1,2.011751184e-05,197.4000,2.1000,94.0000,112.8000,0.2000
103.4000,18.8000,1.0000,aEM,2.011885826e-05,197.4000,2.1000,94.0000,112.8000,0.2000
69.3000,6.6000,100.0000,0.1,0.0008287157884,198.0000,3.0000,66.0000,72.6000,0.1000
69.3000,6.6000,100.0000,aEM,0.0116389924659,198.0000,3.0000,66.0000,72.6000,0.1000
69.3000,6.6000,10.0000,0.1,0.008277484586,198.0000,3.0000,66.0000,72.6000,0.1000
69.3000,6.6000,10.0000,aEM,0.115867493768,198.0000,3.0000,66.0000,72.6000,0.1000
69.3000,6.6000,1.0000,0.1,0.08271718079,198.0000,3.0000,66.0000,72.6000,0.1000
69.3000,6.6000,1.0000,aEM,1.11254125339,198.0000,3.0000,66.0000,72.6000,0.1000
72.6000,13.2000,100.0000,0.1,2.5829504102e-05,198.0000,3.0000,66.0000,79.2000,0.2000
72.6000,13.2000,100.0000,aEM,0.000363220505537,198.0000,3.0000,66.0000,79.2000,0.2000
72.6000,13.2000,10.0000,0.1,0.00025829504102,198.0000,3.0000,66.0000,79.2000,0.2000
72.6000,13.2000,10.0000,aEM,0.00363201206283,198.0000,3.0000,66.0000,79.2000,0.2000
72.6000,13.2000,1.0000,0.1,0.0025831004738,198.0000,3.0000,66.0000,79.2000,0.2000
72.6000,13.2000,1.0000,aEM,0.0362704813804,198.0000,3.0000,66.0000,79.2000,0.2000
99.7500,9.5000,100.0000,0.1,0.341758732626,199.5000,2.1000,95.0000,104.5000,0.1000
99.7500,9.5000,100.0000,aEM,0.0249404026266,199.5000,2.1000,95.0000,104.5000,0.1000
99.7500,9.5000,10.0000,0.1,0.341759026265,199.5000,2.1000,95.0000,104.5000,0.1000
99.7500,9.5000,10.0000,aEM,0.0348666663318,199.5000,2.1000,95.0000,104.5000,0.1000
99.7500,9.5000,1.0000,0.1,0.408232263115,199.5000,2.1000,95.0000,104.5000,0.1000
99.7500,9.5000,1.0000,aEM,0.109752467498,199.5000,2.1000,95.0000,104.5000,0.1000
104.5000,19.0000,100.0000,0.1,1.946477605e-07,199.5000,2.1000,95.0000,114.0000,0.2000
104.5000,19.0000,100.0000,aEM,1.946455572e-07,199.5000,2.1000,95.0000,114.0000,0.2000
104.5000,19.0000,10.0000,0.1,1.94642526e-06,199.5000,2.1000,95.0000,114.0000,0.2000
104.5000,19.0000,10.0000,aEM,1.946475593e-06,199.5000,2.1000,95.0000,114.0000,0.2000
104.5000,19.0000,1.0000,0.1,1.946465593e-05,199.5000,2.1000,95.0000,114.0000,0.2000
104.5000,19.0000,1.0000,aEM,1.946600183e-05,199.5000,2.1000,95.0000,114.0000,0.2000
1.0500,0.1000,100.0000,0.1,4.769808456,2.1000,2.1000,1.0000,1.1000,0.1000
1.0500,0.1000,100.0000,aEM,1.056296509,2.1000,2.1000,1.0000,1.1000,0.1000
1.0500,0.1000,10.0000,0.1,12.32593207,2.1000,2.1000,1.0000,1.1000,0.1000
1.0500,0.1000,10.0000,aEM,3.54482777,2.1000,2.1000,1.0000,1.1000,0.1000
1.0500,0.1000,1.0000,0.1,40.9251547,2.1000,2.1000,1.0000,1.1000,0.1000
1.0500,0.1000,1.0000,aEM,15.2556132,2.1000,2.1000,1.0000,1.1000,0.1000
1.1000,0.2000,100.0000,0.1,0.0011161332,2.1000,2.1000,1.0000,1.2000,0.2000
1.1000,0.2000,100.0000,aEM,0.0011161966,2.1000,2.1000,1.0000,1.2000,0.2000
1.1000,0.2000,10.0000,0.1,0.011161824,2.1000,2.1000,1.0000,1.2000,0.2000
1.1000,0.2000,10.0000,aEM,0.011168192,2.1000,2.1000,1.0000,1.2000,0.2000
1.1000,0.2000,1.0000,0.1,0.1116625,2.1000,2.1000,1.0000,1.2000,0.2000
1.1000,0.2000,1.0000,aEM,0.11229669,2.1000,2.1000,1.0000,1.2000,0.2000
100.8000,9.6000,100.0000,0.1,0.335267629998,201.6000,2.1000,96.0000,105.6000,0.1000
100.8000,9.6000,100.0000,aEM,0.0244659299994,201.6000,2.1000,96.0000,105.6000,0.1000
100.8000,9.6000,10.0000,0.1,0.335268899993,201.6000,2.1000,96.0000,105.6000,0.1000
100.8000,9.6000,10.0000,aEM,0.0339650400559,201.6000,2.1000,96.0000,105.6000,0.1000
100.8000,9.6000,1.0000,0.1,0.397808200366,201.6000,2.1000,96.0000,105.6000,0.1000
100.8000,9.6000,1.0000,aEM,0.107320266614,201.6000,2.1000,96.0000,105.6000,0.1000
105.6000,19.2000,100.0000,0.1,1.874648898e-07,201.6000,2.1000,96.0000,115.2000,0.2000
105.6000,19.2000,100.0000,aEM,1.874751365e-07,201.6000,2.1000,96.0000,115.2000,0.2000
105.6000,19.2000,10.0000,0.1,1.874791477e-06,201.6000,2.1000,96.0000,115.2000,0.2000
105.6000,19.2000,10.0000,aEM,1.874761365e-06,201.6000,2.1000,96.0000,115.2000,0.2000
105.6000,19.2000,1.0000,0.1,1.874751365e-05,201.6000,2.1000,96.0000,115.2000,0.2000
105.6000,19.2000,1.0000,aEM,1.874894955e-05,201.6000,2.1000,96.0000,115.2000,0.2000
70.3500,6.7000,100.0000,0.1,0.0007905807349,201.0000,3.0000,67.0000,73.7000,0.1000
70.3500,6.7000,100.0000,aEM,0.0110736593269,201.0000,3.0000,67.0000,73.7000,0.1000
70.3500,6.7000,10.0000,0.1,0.007901363949,201.0000,3.0000,67.0000,73.7000,0.1000
70.3500,6.7000,10.0000,aEM,0.110264791053,201.0000,3.0000,67.0000,73.7000,0.1000
70.3500,6.7000,1.0000,0.1,0.07904368704,201.0000,3.0000,67.0000,73.7000,0.1000
70.3500,6.7000,1.0000,aEM,1.05817149414,201.0000,3.0000,67.0000,73.7000,0.1000
73.7000,13.4000,100.0000,0.1,2.4580839414e-05,201.0000,3.0000,67.0000,80.4000,0.2000
73.7000,13.4000,100.0000,aEM,0.000346266080976,201.0000,3.0000,67.0000,80.4000,0.2000
73.7000,13.4000,10.0000,0.1,0.00024580849625,201.0000,3.0000,67.0000,80.4000,0.2000
73.7000,13.4000,10.0000,aEM,0.0034619498151,201.0000,3.0000,67.0000,80.4000,0.2000
73.7000,13.4000,1.0000,0.1,0.002457918016,201.0000,3.0000,67.0000,80.4000,0.2000
73.7000,13.4000,1.0000,aEM,0.0345745687763,201.0000,3.0000,67.0000,80.4000,0.2000
101.8500,9.7000,100.0000,0.1,0.327366527279,203.7000,2.1000,97.0000,106.7000,0.1000
101.8500,9.7000,100.0000,aEM,0.0238892572806,203.7000,2.1000,97.0000,106.7000,0.1000
101.8500,9.7000,10.0000,0.1,0.327367772804,203.7000,2.1000,97.0000,106.7000,0.1000
101.8500,9.7000,10.0000,aEM,0.032925422855,203.7000,2.1000,97.0000,106.7000,0.1000
101.8500,9.7000,1.0000,0.1,0.38569942846,203.7000,2.1000,97.0000,106.7000,0.1000
101.8500,9.7000,1.0000,aEM,0.104210560623,203.7000,2.1000,97.0000,106.7000,0.1000
106.7000,19.4000,100.0000,0.1,1.810231492e-07,203.7000,2.1000,97.0000,116.4000,0.2000
106.7000,19.4000,100.0000,aEM,1.810191269e-07,203.7000,2.1000,97.0000,116.4000,0.2000
106.7000,19.4000,10.0000,0.1,1.810180258e-06,203.7000,2.1000,97.0000,116.4000,0.2000
106.7000,19.4000,10.0000,aEM,1.810231491e-06,203.7000,2.1000,97.0000,116.4000,0.2000
106.7000,19.4000,1.0000,0.1,1.81023129e-05,203.7000,2.1000,97.0000,116.4000,0.2000
106.7000,19.4000,1.0000,aEM,1.81035497e-05,203.7000,2.1000,97.0000,116.4000,0.2000
71.4000,6.8000,100.0000,0.1,0.000747876929,204.0000,3.0000,68.0000,74.8000,0.1000
71.4000,6.8000,100.0000,aEM,0.0104826785076,204.0000,3.0000,68.0000,74.8000,0.1000
71.4000,6.8000,10.0000,0.1,0.007479641739,204.0000,3.0000,68.0000,74.8000,0.1000
71.4000,6.8000,10.0000,aEM,0.104513131838,204.0000,3.0000,68.0000,74.8000,0.1000
71.4000,6.8000,1.0000,0.1,0.07472700629,204.0000,3.0000,68.0000,74.8000,0.1000
71.4000,6.8000,1.0000,aEM,1.00564809939,204.0000,3.0000,68.0000,74.8000,0.1000
74.8000,13.6000,100.0000,0.1,2.3385075025e-05,204.0000,3.0000,68.0000,81.6000,0.2000
74.8000,13.6000,100.0000,aEM,0.000327860316259,204.0000,3.0000,68.0000,81.6000,0.2000
74.8000,13.6000,10.0000,0.1,0.00023385285337,204.0000,3.0000,68.0000,81.6000,0.2000
74.8000,13.6000,10.0000,aEM,0.00327823216793,204.0000,3.0000,68.0000,81.6000,0.2000
74.8000,13.6000,1.0000,0.1,0.0023385495559,204.0000,3.0000,68.0000,81.6000,0.2000
74.8000,13.6000,1.0000,aEM,0.0327723622289,204.0000,3.0000,68.0000,81.6000,0.2000
102.9000,9.8000,100.0000,0.1,0.32126812487,205.8000,2.1000,98.0000,107.8000,0.1000
102.9000,9.8000,100.0000,aEM,0.0234442548712,205.8000,2.1000,98.0000,107.8000,0.1000
102.9000,9.8000,10.0000,0.1,0.321268348713,205.8000,2.1000,98.0000,107.8000,0.1000
102.9000,9.8000,10.0000,aEM,0.0321229487593,205.8000,2.1000,98.0000,107.8000,0.1000
102.9000,9.8000,1.0000,0.1,0.376183487405,205.8000,2.1000,98.0000,107.8000,0.1000
102.9000,9.8000,1.0000,aEM,0.101252014736,205.8000,2.1000,98.0000,107.8000,0.1000
107.8000,19.6000,100.0000,0.1,1.751263882e-07,205.8000,2.1000,98.0000,117.6000,0.2000
107.8000,19.6000,100.0000,aEM,1.751207547e-07,205.8000,2.1000,98.0000,117.6000,0.2000
107.8000,19.6000,10.0000,0.1,1.751206536e-06,205.8000,2.1000,98.0000,117.6000,0.2000
107.8000,19.6000,10.0000,aEM,1.751207546e-06,205.8000,2.1000,98.0000,117.6000,0.2000
107.8000,19.6000,1.0000,0.1,1.751207648e-05,205.8000,2.1000,98.0000,117.6000,0.2000
107.8000,19.6000,1.0000,aEM,1.751308115e-05,205.8000,2.1000,98.0000,117.6000,0.2000
103.9500,9.9000,100.0000,0.1,0.314373422897,207.9000,2.1000,99.0000,108.9000,0.1000
103.9500,9.9000,100.0000,aEM,0.0229403228982,207.9000,2.1000,99.0000,108.9000,0.1000
103.9500,9.9000,10.0000,0.1,0.31437362898,207.9000,2.1000,99.0000,108.9000,0.1000
103.9500,9.9000,10.0000,aEM,0.0312394290268,207.9000,2.1000,99.0000,108.9000,0.1000
103.9500,9.9000,1.0000,0.1,0.3657453901,207.9000,2.1000,99.0000,108.9000,0.1000
103.9500,9.9000,1.0000,aEM,0.098775530311,207.9000,2.1000,99.0000,108.9000,0.1000
108.9000,19.8000,100.0000,0.1,1.685112155e-07,207.9000,2.1000,99.0000,118.8000,0.2000
